0;183785901;601000052395
1;463380;13615927394
2;22184113;2752233645
3;20096609;288532226529
4;510754;36641226758
5;57;129904526
6;518517;2802347196
7;33898;1075239160
8;10202434;184686652002
9;1129620006;601000078493
10;734022;3066010955
11;3631906;8957566782
12;529446;18116561084
13;57;132096624
14;598189076;601000087856
15;201468780;601000069666
16;10222917;63182132940
17;1510412164;601004414267
18;1075685;2346269996
19;3924215;44804011269
20;0;2955210
21;79738;42510117
22;20238;67892682375
23;10790582;525102024087
24;62481107;64503681898
25;988035083;601000049911
26;1450219;2748224280
27;5870832048;601000049291
28;105901918;147269983327
29;51872623;4270929096
30;29322245;31040769938
31;20596773;18477848904
32;7379103;3511458651
33;1729935;315803116
34;128798;95389782
35;565423;738885385
36;183;3457076347
37;821107;4104609691
38;5126188448;601000081053
39;1078692;711258549
40;2395199;6133626133
41;2395215;4745731439
43;79597;1770696255
44;8;69043295
45;2147628;6789014990
46;229;76208668
47;0;968177
48;71;114005501
51;5799;22780793
53;736248;1141656088
55;3583;16108801
56;26585;692500516
57;0;84365493
58;83;69106105
59;79;67801984
60;305570252;268907850972
62;95;8037486
63;10934795;845225298
64;1194560;2859810155
65;3409392;5214796209
66;0;12645082
67;0;2317825
69;20;9337639
71;2395247;5016247772
72;5680;148202929
73;1104;71203423
74;2267;19835161
75;167707955;97288161078
78;288910;616465063
79;254351069;103878613719
80;1407552;3151904060
81;32319;129240229
82;243838;492154828
83;25;1833893
84;200;3165499
85;398;1971800
86;692;5090376
88;108042;385552088
90;149144;593880135
92;32109;407504300
93;26588;354238658
97;663028;851480558
100;320528447;452874081622
101;2109;32756919
102;4294929;1249641141
103;1157;22814319
104;41;1381653
109;0;191022
110;245587;850247866
111;235601;793321896
112;735262130;601000053756
114;50665;322811813
115;1512565;4286534591
117;4657;143347478
118;0;35966
119;0;17037
120;2489818;261457271
123;1329846;3803878739
124;565246;495376776
127;55485;148410642
128;55196;30441884
129;1408;17894003
130;52998052;10330417385
131;605;3533080
133;6219;27242770
136;1;3685115
137;1;4544148
139;846238;1798567550
142;106824254;7185142877
149;3339;13453885
150;99;7343244
152;2457464;4294436586
153;10522;65629597
154;637640;811935507
156;365;704550
157;10510545;2762405868
158;4356;128022028
159;2633;92132159
160;4616;132339794
161;2862;77837255
162;922;53586139
163;234355;266728780
164;762948;493445385
170;2524335;3069161766
171;135714;243660225
172;856814;1302328629
173;9847936;11002737044
176;2442620;2942031850
177;12879;115481633
183;147007;303904883
184;116959;185759706
185;2672197;2152461482
188;307703;653074320
189;0;4495994656
192;16359;45408968
194;0;13266336
195;126384;159161920
197;369381;14246249099
199;2650177;1936519529
203;2267;16088116
209;39872215;7216634689
210;1802014;1969434261
211;1301;63463368
212;27159;73653431
213;1191;37451959
215;0;29333
218;7491937;6219515769
222;289032;207635137
224;2986807;3260524546
226;13125049;2497286893
230;846042;470853596
232;18;1541377
234;6309820;5321586281
236;9607;92341357
237;186246407;33259341710
239;57;234988
249;66621108;71266627067
250;4596072;2516442066
252;3137615;5649247472
255;3891;52472955
259;4514666;1233106067
264;249427;441793160
265;9803;127540858
266;16481;17066396
267;618358;462178943
268;274375;238665451
271;0;16082
272;186092;139668635
274;1090250;1254105516
278;617;675392
281;511366;649455180
291;37794;33569868
292;433412;591076446
296;3130253;5750945294
298;144886;452646354
303;126329;128751434
307;256356;435148241
311;1592691232;108341171766
319;2141139;2733438425
320;2202938;2118370447
322;252096;557099101
323;703;41156420
324;697;30124087
325;3419076;5825703590
327;637888;553108465
332;5252;1473207
333;336684520;22641054920
334;267;898024684
336;53224;159270799
341;968480;1504137433
397;1947088;121047680895
447;0;32437027692
493;6;132894
592;54;49399485
688;193726;788012474
